"i","asc1","desc1","p"
1,0.263201756561133,0.110350784970105,-2443.8568073271
2,0.19496366107029,0.193363811657608,-2426.74733654875
3,0.0714561294322062,0.195433082864965,-2425.57870228142
4,0.169123480239439,0.206404147481425,-2422.27900692672
5,0.14135256059747,0.192962284322775,-2416.68889497259
6,0.10332529275063,0.198479616401849,-2416.2742131202
7,0.126665407245261,0.188689293326854,-2415.64003446996
8,0.106998890944581,0.201987290123365,-2415.89678896155
9,0.139293793224538,0.188541754630046,-2416.3939337145
10,0.139224585995493,0.190896494413425,-2416.42149482669
11,0.148486568671171,0.18872796481166,-2417.4189093311
12,0.137141894236762,0.172456813284774,-2416.77512965963
13,0.135416115394982,0.184206626820055,-2416.1078763048
14,0.114542100437562,0.194386535970819,-2415.59846656233
15,0.104051832696754,0.21818796032572,-2416.43387041465
16,0.130834075408238,0.164811870558767,-2417.43477237038
17,0.129628360962072,0.172092720957407,-2416.55788721283
18,0.127536919862027,0.177187949258007,-2416.11235428597
19,0.116856083005519,0.206547146297319,-2415.70120600125
20,0.125623415430592,0.194446473346827,-2415.60451616328
21,0.126359237699579,0.185524724329058,-2415.69619459204
22,0.112683618995825,0.188011176043621,-2415.90255859521
23,0.129989417979205,0.191144576427461,-2415.75715570758
24,0.111619461629053,0.207295138732318,-2415.75605805812
25,0.133036162771909,0.209660193609029,-2416.79506696072
26,0.10846331990268,0.185243655660767,-2416.43132313622
27,0.143123892861936,0.189181935846181,-2416.78635935772
28,0.12175552320645,0.16707990423207,-2417.31288021514
29,0.136654337361716,0.197269909817235,-2416.38068931851
30,0.138232015195291,0.198100197780704,-2416.57071690026
31,0.101426274334233,0.197977103970996,-2416.51000742821
32,0.0991864773262752,0.205520418578561,-2416.60481934514
33,0.128544370498889,0.18888320943895,-2415.6973864048
34,0.112639183746326,0.212380649347508,-2415.93807353578
35,0.115203217842123,0.218727752163845,-2416.35814888929
36,0.0977052688244776,0.198559485198606,-2417.00754514999
37,0.0934510633393315,0.227434155937263,-2417.65738902278
38,0.119382580172279,0.173062949349688,-2416.66814208993
39,0.126757167216571,0.172245014694194,-2416.5337439884
40,0.135010637470556,0.167844232738483,-2417.12452600333
41,0.141385676630066,0.179524867626799,-2416.68092227623
42,0.115453290138927,0.20949143108288,-2415.80902095274
43,0.122339219412658,0.187027115584418,-2415.62401335703
44,0.119947383941187,0.178779381156227,-2416.10528653778
45,0.122709438725044,0.206875212678877,-2415.87327590734
46,0.111865382261836,0.205235730608629,-2415.70012607695
47,0.10252928766222,0.209704370035196,-2416.27144994216
48,0.121866383801436,0.188474427055579,-2415.58680066593
49,0.117122388604643,0.195175373896792,-2415.52625759547
50,0.131415519707876,0.193286751078725,-2415.85937410653
51,0.120977196331615,0.203236913504991,-2415.65986886292
52,0.118519498480148,0.208848884063091,-2415.82813369457
53,0.117324709601346,0.198442614795136,-2415.5237111743
54,0.131971740708518,0.187828323861738,-2415.85982476427
55,0.126968963001131,0.194251717532902,-2415.65084714481
56,0.121137590205331,0.190868386506157,-2415.54143720089
57,0.133639846762832,0.217254184151239,-2417.55014161712
58,0.121718434459929,0.215169368486023,-2416.35062205847
59,0.101956050955279,0.22430458487543,-2416.86028237879
60,0.12013219153809,0.201610182459305,-2415.5929171629
61,0.10544008130243,0.206745068879274,-2416.01805060886
62,0.120347710838216,0.174033207609486,-2416.51460736489
63,0.122231224922088,0.180092725096927,-2415.94676369097
64,0.138752532098606,0.205881004331844,-2417.11259521377
65,0.114578531070946,0.191336343110675,-2415.66889637235
66,0.114139445994517,0.208867930947414,-2415.77921678751
67,0.117500652637677,0.186319453444102,-2415.74328808433
68,0.128794948796844,0.190619330982252,-2415.70128639159
69,0.110205857161381,0.206257703229947,-2415.77024049605
70,0.118105583392193,0.191230014507921,-2415.56523436564
71,0.14383034953164,0.211734055058019,-2418.29512478969
72,0.110835137649513,0.194764989392974,-2415.76050819539
73,0.105482863239615,0.204724834075252,-2416.00130756391
74,0.10450481364408,0.198793210363119,-2416.1463036294
75,0.101587973849067,0.196223579515755,-2416.56090108216
76,0.133057230482987,0.220593115084992,-2417.84125063032
77,0.125944496471652,0.179441406728268,-2415.9566752818
78,0.124444290028097,0.209574949613908,-2416.11418192204
79,0.108935179937313,0.191153715766679,-2416.02367022963
80,0.119032027531936,0.17314291428936,-2416.67909899109
